isbn,authors,original_publication_year,title,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,should_i_read
553804693,Scott Lynch,2013.0,"The Republic of Thieves (Gentleman Bastard, #3)",4.23,45320,211,1250,7538,21533,23013,1
1903434777,Cornelia Funke,2000.0,The Thief Lord,3.95,60780,751,3450,16442,25758,22064,0
1444778536,Susan Ee,2013.0,"World After (Penryn & the End of Days, #2)",4.22,33994,782,2065,10272,24341,31643,1
553804804,Dean Koontz,2006.0,"Brother Odd (Odd Thomas, #3)",3.98,48400,479,2534,12186,19684,17494,0
451208641,John Howard Griffin,1960.0,Black Like Me,4.12,47324,385,1487,9360,18937,19486,1
385517882,Chuck Palahniuk,2008.0,Snuff,3.18,43496,3063,8963,17291,11797,5854,0
446692654,James Patterson,1996.0,"Jack & Jill (Alex Cross, #3)",3.95,51119,325,1928,14459,23052,16241,0
1400076196,Ian McEwan,2005.0,Saturday,3.61,45567,1779,4652,14205,18983,9790,0
345466608,Jonathan Kellerman,1985.0,"When the Bough Breaks (Alex Delaware, #1)",4.02,48860,588,1626,11036,20020,16919,1
446364495,Robert James Waller,1992.0,The Bridges of Madison County,3.51,56428,4612,7891,15859,16846,15857,0
593057058,Lee Child,2009.0,"Gone Tomorrow (Jack Reacher, #13)",4.17,51570,411,1270,9698,24969,23407,1
385735294,Michael Scott,2009.0,"The Sorceress (The Secrets of the Immortal Nicholas Flamel, #3)",4.11,58278,925,2256,11397,21804,25217,1
805090037,Hilary Mantel,2012.0,"Bring Up the Bodies (Thomas Cromwell, #2)",4.26,42306,697,1446,5965,18969,24579,1
545060397,Rick Riordan,2008.0,"The Maze of Bones  (The 39 Clues, #1)",3.83,59536,1998,4684,15438,19737,20093,0
28610105,Mark Bittman,1998.0,How to Cook Everything: Simple Recipes for Great Food,4.02,52708,2351,3093,9740,15557,23863,1
316003727,Stephenie Meyer,2007.0,"The Twilight Collection (Twilight, #1-3)",3.78,42361,4560,3613,6924,8607,18679,0
486234118,Wassily Kandinsky,1912.0,Concerning the Spiritual in Art,3.81,56444,3439,4915,12528,14415,21669,0
743453255,Winston Groom,1986.0,"Forrest Gump (Forrest Gump, #1)",4.06,45660,1466,2973,8307,15110,21489,1
679720227,"Albert Camus, Justin O'Brien",1956.0,The Fall,4.05,43269,491,2115,10022,19296,18416,1
1842430246,Tom Robbins,1976.0,Even Cowgirls Get the Blues,3.74,40840,1104,3340,12167,16521,10844,0
375757856,"Wilkie Collins, Carolyn G. Heilbrun",1868.0,The Moonstone,3.9,50322,1256,3266,13487,22376,17898,0
60747226,"Gregory Maguire, Douglas Smith",2004.0,"Son of a Witch (The Wicked Years, #2)",3.45,48982,1945,6888,18424,16720,9104,0
224081187,Ian McEwan,2007.0,On Chesil Beach,3.54,43698,1862,5499,15904,18463,9053,0
618062416,Patricia MacLachlan,1985.0,"Sarah, Plain and Tall (Sarah, Plain and Tall, #1)",3.72,53317,1493,5145,17960,19486,16015,0
60735414,Christopher Moore,1995.0,"Bloodsucking Fiends (A Love Story, #1)",3.93,48520,648,2320,12604,21298,15670,0
316038393,"David Sedaris, Ian Falconer",2010.0,Squirrel Seeks Chipmunk: A Modest Bestiary,3.34,48061,3249,7652,16973,14140,8563,0
159285849X,Brené Brown,2010.0,The Gifts of Imperfection: Let Go of Who You Think You're Supposed to Be and Embrace Who You Are,4.17,46635,943,2048,7885,17437,23421,1
62491792,Ann Patchett,2016.0,Commonwealth,3.84,56656,977,3582,16829,31254,15956,0
1423102266,Melissa de la Cruz,2009.0,"The Van Alen Legacy (Blue Bloods, #4)",3.95,58724,1319,3966,14229,18144,23001,0
670175919,Robert McCloskey,1948.0,Blueberries for Sal,4.18,58571,936,2457,10539,16179,29164,1
743289412,Stephen King,2006.0,Lisey's Story,3.65,50721,2537,5722,15068,17223,14599,0
1451695195,Eben Alexander,2012.0,Proof of Heaven: A Neurosurgeon's Journey into the Afterlife,3.68,37150,1986,4145,11539,13577,11815,0
61092193,Terry Pratchett,1993.0,"Men at Arms (Discworld, #15; City Watch #2)",4.36,54413,127,500,7268,23554,30793,1
743291476,A.J. Jacobs,2007.0,The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,3.76,48711,1434,3643,13714,20285,12809,0
575075066,Frank Herbert,1981.0,God Emperor of Dune (Dune Chronicles #4),3.81,45608,1070,4298,13741,17028,15754,0
034554689X,Emily Giffin,2014.0,The One & Only,3.11,36795,5247,9038,14347,10994,6827,0
553381660,Jean M. Auel,1982.0,"The Valley of Horses (Earth's Children, #2)",3.98,52572,715,3184,13662,22147,20957,0
525953485,Harlan Coben,2013.0,Six Years,3.8,36523,940,3327,13335,20036,12851,0
375713344,Katherine Dunn,1989.0,Geek Love,3.98,41176,1338,2778,8105,15456,16926,0
015602764X,"Sophocles, Dudley Fitts, Elena Bono, Robert Fitzgerald",-401.0,"The Oedipus Cycle: Oedipus Rex/Oedipus at Colonus/Antigone (The Theban Plays, #1–3)",3.96,42175,701,2795,11945,17804,17544,0
156004801,Robert Penn Warren,1946.0,All the King's Men,4.08,42821,834,2204,8396,16578,18976,1
553375938,Ann Brashares,2005.0,"Girls in Pants: The Third Summer of the Sisterhood (Sisterhood, #3)",3.82,56485,537,3527,19531,23839,16429,0
525950125,Harlan Coben,2007.0,The Woods,4.04,46234,287,1477,10597,22477,16280,1
1841492612,Robert Jordan,2004.0,"New Spring (Wheel of Time, #0)",4.01,52823,974,2417,12404,20692,20957,1
1444729705,John Grisham,2011.0,The Litigators,3.77,38391,599,2999,15458,22108,11110,0
1501115065,"Fredrik Backman, Henning Koch",2013.0,My Grandmother Asked Me to Tell You She's Sorry,4.02,49291,1361,3431,11866,23320,24418,1
141659518X,Vince Flynn,2010.0,"American Assassin (Mitch Rapp, #1)",4.24,44196,554,1248,6678,18148,22880,1
316243914,Hannah Kent,2013.0,Burial Rites,4.01,41209,695,2143,10040,23505,16713,1
1573229725,Sarah Waters,2002.0,Fingersmith,4.02,41761,1103,2759,10022,20675,20039,1
679731148,Peter Mayle,1989.0,A Year in Provence,3.94,47139,659,2349,11566,19015,15454,0
763625892,"Kate DiCamillo, Bagram Ibatoulline",2000.0,The Miraculous Journey of Edward Tulane,4.34,53245,581,1442,7197,17006,31331,1
670022802,Jojo Moyes,2008.0,The Last Letter from Your Lover,3.94,41138,728,2422,11746,22222,15781,0
345298349,Martin Cruz Smith,1981.0,"Gorky Park (Arkady Renko, #1)",4.04,46847,398,1634,10061,19961,16322,1
62207393,Tara Conklin,2013.0,The House Girl,3.75,41671,1309,2944,12318,18720,10506,0
60851988,Meg Cabot,2006.0,"Queen of Babble (Queen of Babble, #1)",3.71,54248,1875,4659,16341,18743,14766,0
1419705849,Jeff Kinney,2012.0,"The Third Wheel (Diary of a Wimpy Kid, #7)",4.21,44607,1064,2154,7824,12319,25363,1
1405258217,Elizabeth Wein,2012.0,"Code Name Verity (Code Name Verity, #1)",4.08,55139,1847,3375,10330,22216,27700,1
1416903542,Ellen Hopkins,2006.0,"Burned (Burned, #1)",4.24,48333,810,2073,7454,13804,26169,1
6472613,Sidney Sheldon,1982.0,Master of the Game,4.09,40111,364,1614,8555,15598,16908,1
425201449,Patricia Cornwell,1994.0,"The Body Farm (Kay Scarpetta, #5)",4.04,51115,261,1652,11962,22349,18235,1
60845546,Meg Cabot,2002.0,"The Boy Next Door (Boy, #1)",3.83,50953,1240,3446,14574,18696,16134,0
141026286,"Anonymous, N.K. Sandars",-1750.0,The Epic of Gilgamesh,3.63,44345,1551,5850,17627,17485,13343,0
61345660,Anna Godbersen,2007.0,"The Luxe (Luxe, #1)",3.63,58717,3110,6491,16567,19363,16151,0
99771810,Philip Roth,1997.0,"American Pastoral (The American Trilogy, #1)",3.91,38017,1278,3118,8920,16458,14992,0
1594634718,Elizabeth Gilbert,2015.0,Big Magic: Creative Living Beyond Fear,3.9,67046,3003,4868,15539,22251,26700,0
451464397,Jim Butcher,2014.0,"Skin Game (The Dresden Files, #15)",4.55,41512,91,290,3035,15853,32765,1
373772467,Gena Showalter,2008.0,The Darkest Night (Lords of the Underworld #1),4.09,63240,1611,3257,11686,20304,29088,1
61474096,Neal Stephenson,2008.0,Anathem,4.18,44848,1104,2115,6668,16537,23217,1
60852577,Barbara Kingsolver,2009.0,The Lacuna,3.76,45671,2202,4330,10958,17977,14379,0
552154288,Terry Pratchett,1996.0,"Hogfather (Discworld, #20; Death, #4)",4.22,50364,195,1348,9753,21841,25696,1
345435168,Elizabeth Berg,2000.0,Open House,3.68,48639,714,3699,16410,18155,10352,0
1451661509,Jeannette Walls,2013.0,The Silver Star,3.68,43487,575,3208,15615,20079,8413,0
552992097,John Irving,1981.0,The Hotel New Hampshire,3.89,46220,531,2607,12869,20468,13995,0
425204669,Laurell K. Hamilton,1994.0,"The Laughing Corpse (Anita Blake, Vampire Hunter, #2)",4.11,62189,518,2430,13679,24881,27798,1
051513628X,Nora Roberts,2003.0,"Key of Light (Key Trilogy, #1)",4.16,48805,476,1623,9505,16286,22400,1
1416950052,Ellen Hopkins,2008.0,Identical,4.34,47804,669,1611,6062,12503,28025,1
307932230,"Janet Evanovich, Lorelei King",2011.0,"Smokin' Seventeen (Stephanie Plum, #17)",3.94,41932,589,3246,16376,23607,20822,0
7158505,Dr. Seuss,1961.0,The Sneetches and Other Stories,4.31,52954,634,1516,8024,14925,30100,1
805053883,"Bill Martin Jr., Eric Carle",1982.0,"Polar Bear, Polar Bear, What Do You Hear?",4.16,44414,657,2008,8759,11646,21902,1
385333471,Kurt Vonnegut Jr.,1965.0,"God Bless You, Mr. Rosewater",3.94,40353,203,1670,11416,19313,12810,0
1421505851,"Yoshiki Nakamura, Tomo Kimura",2002.0,"Skip Beat!, Vol. 01",4.26,46708,1449,2100,6171,10054,27076,1
439249546,"J.K. Rowling, Mary GrandPré",1999.0,"The Harry Potter Collection 1-4 (Harry Potter, #1-4)",4.66,43929,307,424,2346,8186,33579,1
1597801577,Paolo Bacigalupi,2009.0,The Windup Girl,3.74,41728,1859,4274,11680,19411,12835,0
140436065,"Oscar Wilde, Richard Allen Cave",1954.0,The Importance of Being Earnest and Other Plays,4.26,41002,318,1247,7446,17276,23649,1
525425632,Stephanie Perkins,2014.0,"Isla and the Happily Ever After (Anna and the French Kiss, #3)",4.1,70995,1449,3640,13319,25409,32870,1
441014895,Ilona Andrews,2007.0,"Magic Bites (Kate Daniels, #1)",4.07,69410,1699,3319,13687,25942,30596,1
61020672,Terry Pratchett,1988.0,"Sourcery (Discworld, #5; Rincewind #3)",3.87,50746,274,2694,17272,23798,15680,0
1401204252,"Grant Morrison, Dave McKean",1989.0,Batman: Arkham Asylum - A Serious House on Serious Earth,4.09,45345,944,2553,8521,15210,20800,1
144242673X,Jenny Han,2015.0,"P.S. I Still Love You (To All the Boys I've Loved Before, #2)",4.17,62907,616,2227,10879,25670,28495,1
1455559822,David Baldacci,2015.0,"Memory Man (Amos Decker, #1)",4.05,36871,1182,2109,9551,23346,20244,1
156512569X,Hillary Jordan,2008.0,Mudbound,3.99,43455,496,1774,9566,21985,14150,0
871137380,Mark Bowden,1999.0,Black Hawk Down,4.28,40442,284,796,5828,16496,20345,1
765376458,"V.E. Schwab, Victoria Schwab",2015.0,"A Darker Shade of Magic (Shades of Magic, #1)",4.07,61419,928,2643,12742,31219,25997,1
385513534,David Grann,2009.0,The Lost City of Z: A Tale of Deadly Obsession in the Amazon,3.86,45937,807,2719,12589,21288,13524,0
385743580,Brandon Sanderson,2015.0,"Firefight (The Reckoners, #2)",4.29,41924,95,622,6180,21247,22621,1
1841493139,Trudi Canavan,2001.0,"The Magicians' Guild (Black Magician Trilogy, #1)",3.96,48537,971,2975,12241,21113,18739,0
385905165,Michael Scott,2010.0,"The Necromancer  (The Secrets of the Immortal Nicholas Flamel, #4)",4.12,46878,583,1749,9419,17965,20937,1
385340583,Lee Child,2010.0,"61 Hours (Jack Reacher, #14)",4.08,43605,325,1459,9797,22380,17880,1
439324599,Patricia McCormick,2000.0,Cut,3.76,48239,1493,4679,13443,14140,15351,0
224064908,"Roald Dahl, Quentin Blake",1981.0,George's Marvellous Medicine,4.02,49863,603,2483,13339,19706,21422,1
1400033837,Jane Smiley,1991.0,A Thousand Acres,3.79,47389,1265,3570,12630,18957,13087,0
805080481,Lloyd Alexander,1964.0,"The Book of Three (The Chronicles of Prydain, #1)",4.0,56593,1074,2364,12851,22277,20720,1
441016154,Patricia Briggs,2008.0,"Cry Wolf (Alpha & Omega, #1)",4.11,66901,975,2936,13049,24190,29937,1
689829531,Ian Falconer,2000.0,Olivia,4.13,51185,1301,2405,9226,14141,24622,1
375705856,Kent Haruf,1999.0,"Plainsong (Plainsong, #1)",4.0,45331,594,2161,10029,19193,15965,1
1560974273,Daniel Clowes,1998.0,Ghost World,3.87,49105,1586,3545,11336,17888,16561,0
1250006325,Amanda Hocking,2010.0,"Torn (Trylle, #2)",4.04,29554,713,2811,12195,21018,22279,1
451529693,"Ivan Turgenev, George Reavy, Jane Costlow",1862.0,Fathers and Sons,3.94,41870,543,2559,11599,19225,15437,0
884271781,"Eliyahu M. Goldratt, Jeff Cox",1984.0,The Goal: A Process of Ongoing Improvement,4.0,34837,970,2063,7257,13249,14464,1
670021040,Geraldine Brooks,2011.0,Caleb's Crossing,3.81,47525,854,2847,13311,22119,11778,0
61284394,Claudia Gray,2008.0,"Evernight (Evernight, #1)",3.64,63486,3402,7334,18094,19242,19064,0
385340559,Lee Child,2007.0,"Bad Luck and Trouble (Jack Reacher, #11)",4.17,42539,202,939,8065,21811,19306,1
452286530,Karen Joy Fowler,2004.0,The Jane Austen Book Club,3.07,53128,4240,12024,21969,12944,5656,0
385539703,Ian McEwan,2014.0,The Children Act,3.68,33100,952,3361,12715,18533,8214,0
739377728,Janet Evanovich,2009.0,"Sizzling Sixteen (Stephanie Plum, #16)",3.93,55685,585,3334,16294,22899,20552,0
62301233,Ashlee Vance,2015.0,Elon Musk: Inventing the Future,4.25,55606,1940,1882,8573,27233,36977,1
1841499900,James S.A. Corey,2012.0,"Caliban's War (The Expanse, #2)",4.28,39138,105,518,5433,22704,20681,1
1452440026,Rebecca Donovan,2012.0,"Barely Breathing (Breathing, #2)",4.33,53483,662,1678,7250,18797,32698,1
147712556,"Homer, Robert Fagles, Bernard Knox",-762.0,The Iliad/The Odyssey,4.03,47825,916,2608,10439,17404,19731,1
1563893304,"Mark Waid, Alex Ross, Elliot S. Maggin",1996.0,Kingdom Come,4.24,43036,926,1529,6278,13434,23141,1
1573227889,Sarah Waters,1998.0,Tipping the Velvet,4.0,36560,1259,2297,8646,15936,17101,1
031620157X,"Chris Colfer, Brandon Dorman",2012.0,"The Wishing Spell (The Land of Stories, #1)",4.21,51752,1615,2394,7814,14231,29129,1
1400063973,David Ebershoff,2008.0,The 19th Wife,3.63,44921,1014,3888,16023,20874,8235,0
64407314,Walter Dean Myers,1999.0,Monster,3.7,47533,1485,4418,13848,16267,12381,0
345529057,George R.R. Martin,2011.0,"A Song of Ice and Fire (A Song of Ice and Fire, #1-4)",4.63,28654,219,431,1953,8453,28118,1
743493915,Patricia Cornwell,1991.0,"Body of Evidence (Kay Scarpetta, #2)",4.0,50113,217,1341,12822,23041,16231,1
60887370,Sara Shepard,2007.0,"Perfect (Pretty Little Liars, #3)",4.02,50922,638,2800,12529,18078,20985,1
1939045010,Jessica Sorensen,2012.0,"The Secret of Ella and Micha (The Secret, #1)",4.01,59890,1248,3360,12841,23872,24206,1
345522478,Kevin Hearne,2011.0,"Hounded (The Iron Druid Chronicles, #1)",4.12,51086,850,2097,9272,22127,22929,1
743211375,Stephen King,2002.0,From a Buick 8,3.42,47320,2180,6822,17825,14139,9113,0
553560735,Kim Stanley Robinson,1993.0,"Red Mars (Mars Trilogy, #1)",3.84,46121,1447,3878,11453,17472,15534,0
1558611584,"Charlotte Perkins Gilman, Elaine Hedges",1892.0,The Yellow Wall-Paper,4.11,44677,753,2266,9783,20098,22693,1
515121843,Nora Roberts,1998.0,"Sea Swept (Chesapeake Bay Saga, #1)",4.24,48078,379,1135,8313,16669,23604,1
031607991X,Brent Weeks,2012.0,"The Blinding Knife (Lightbringer, #2)",4.45,42445,135,514,3637,16495,26488,1
1442435003,Morgan Matson,2014.0,Since You've Been Gone,4.19,59705,888,2083,9489,23131,28858,1
446573647,Steve Martin,2010.0,An Object of Beauty,3.58,42488,2252,4559,13195,13142,10617,0
399244565,John Flanagan,2005.0,"The Icebound Land (Ranger's Apprentice, #3)",4.22,48446,462,1389,8564,18008,24172,1
804139296,"Peter Thiel, Blake  Masters",2014.0,"Zero to One: Notes on Startups, or How to Build the Future",4.17,47807,1018,1786,8004,19845,24044,1
1619636077,Sarah J. Maas,2016.0,"Empire of Storms (Throne of Glass, #5)",4.58,63322,717,1192,4416,15635,52281,1
804188971,Gillian Flynn,2014.0,The Grownup,3.54,42536,1609,5423,18717,19533,9310,0
380789027,Neil Gaiman,1998.0,Smoke and Mirrors: Short Fiction and Illusions,4.05,46486,246,1631,10927,22352,17579,1
9382618341,Amish Tripathi,2013.0,"The Oath of the Vayuputras (Shiva Trilogy, #3)",3.66,35936,1056,4142,11627,13143,9659,0
385333501,Kurt Vonnegut Jr.,1968.0,Welcome to the Monkey House,4.13,40071,153,970,7970,17613,16119,1
671869205,David McCullough,1992.0,Truman,4.15,53088,1869,2168,7817,17033,25817,1
143034758,Ron Chernow,2004.0,Alexander Hamilton,4.26,46198,1034,1503,6338,17059,25620,1
140448071,"Nikolai Gogol, Robert A. Maguire",1842.0,Dead Souls,3.98,40699,800,2681,10126,17055,17000,0
62392174,Kiera Cass,2016.0,"The Crown (The Selection, #5)",3.8,64158,1953,6304,18648,22933,22693,0
446573019,David Baldacci,2011.0,"Zero Day (John Puller, #1)",3.99,38649,715,1862,10198,20747,15400,0
1416974504,L.J. Smith,2008.0,"Night World, No. 1 (Night World, #1-3)",4.04,54940,1380,3544,11281,15453,24803,1
1451533969,Tina Reber,2010.0,"Love Unscripted (Love, #1)",4.04,59261,2247,3641,10316,19456,26708,1
446608815,James Patterson,1999.0,"Pop Goes the Weasel (Alex Cross, #5)",3.98,46820,270,1642,12009,20463,15063,0
802136834,Alison Weir,1980.0,The Six Wives of Henry VIII,4.1,47913,858,1471,8871,19013,19402,1
140185852,"Yevgeny Zamyatin, Clarence Brown",1924.0,We,3.95,40020,732,2786,10532,17972,15957,0
571171788,Barbara Kingsolver,1993.0,Pigs in Heaven,3.97,43374,298,1587,10962,21098,13533,0
074326195X,Alan Paton,1948.0,"Cry, the Beloved Country",3.87,47389,1524,3969,11995,18837,17356,0
60987529,Gregory Maguire,1999.0,Confessions of an Ugly Stepsister,3.51,50526,1560,5746,18019,18101,8825,0
1442468351,Cassandra Clare,2016.0,"Lady Midnight (The Dark Artifices, #1)",4.47,84711,1511,1870,7629,22675,59574,1
1905294719,Cornelia Funke,2007.0,"Inkdeath (Inkworld, #3)",3.93,53591,1518,4052,13029,19302,21737,0
553293389,Isaac Asimov,1982.0,Foundation's Edge (Foundation #4),4.08,47641,244,1590,10484,21051,18497,1
486452433,Thomas Hardy,1895.0,Jude the Obscure,3.8,44873,2197,4053,11124,17004,15912,0
345335651,David Eddings,1982.0,"Queen of Sorcery (The Belgariad, #2)",4.13,49355,337,1605,9875,19868,21227,1
374529531,Shirley Jackson,1949.0,The Lottery and Other Stories,4.06,48608,666,2115,10022,19192,19506,1
545060508,Margaret Peterson Haddix,2010.0,"Into the Gauntlet (The 39 Clues, #10)",3.99,48461,2194,3164,9290,12534,21736,0
61668036,Aprilynne Pike,2009.0,"Wings (Wings, #1)",3.75,62566,2881,6122,16543,19767,20936,0
316910333,Cecily von Ziegesar,2002.0,"Gossip Girl (Gossip Girl, #1)",3.51,49670,3166,6824,15756,12851,13370,0
553271989,Frederick Forsyth,1972.0,The Odessa File,4.1,42529,167,941,8734,18634,15556,1
1400067685,Elizabeth Strout,2013.0,The Burgess Boys,3.54,39445,1323,4552,14797,17197,7181,0
1609411153,"Chelsea Handler, Johnny Kansas, Stephanie Stehling, Heather McDonald, Roy Handler, Brad Wollack, Amber Mazzola, Josh Wolf, Shoshanna Handler, Eva Magdalenski, Amy Meyer, Glen Handler, Dave Mallow, Sarah Colonna",2011.0,Lies That Chelsea Handler Told Me,3.74,37936,1509,3921,10998,12612,12489,0
1444705105,Tana French,2012.0,"Broken Harbour (Dublin Murder Squad, #4)",3.92,36704,573,2100,11404,22954,13460,0
517053616,William Shakespeare,1623.0,The Complete Works,4.49,39503,448,695,4279,10908,29680,1
61054887,Ursula K. Le Guin,1974.0,The Dispossessed,4.18,46660,720,2058,8107,18305,24056,1
1400031575,"Henning Mankell, Steven T. Murray",1991.0,"Faceless Killers (Kurt Wallander, #1)",3.78,43861,1030,3054,13488,20301,11685,0
385528043,John Grisham,2010.0,The Confession,3.81,41389,676,2946,13641,20684,11987,0
425192032,Dean Koontz,1988.0,Lightning,4.06,44424,421,1718,10272,17042,17760,1
142408808,Judy Blume,1980.0,"Superfudge (Fudge, #3)",3.98,50917,645,2297,13304,18252,18620,0
735221081,Shari Lapena,2016.0,The Couple Next Door,3.74,63237,1833,6160,23022,30820,19707,0
61996181,Cynthia Hand,2012.0,"Hallowed (Unearthly, #2)",4.15,58860,1021,2388,10205,20685,27008,1
031624662X,Ann Leckie,2013.0,Ancillary Justice (Imperial Radch #1),3.97,38747,1165,2589,8761,19345,15946,0
60566108,"James C. Collins, Jerry I. Porras",1994.0,Built to Last: Successful Habits of Visionary Companies,3.98,39618,1104,1906,8092,15414,14288,0
1595547169,Eric Wilson,2008.0,Fireproof,4.47,37258,339,692,3702,9222,23633,1
425201376,Laurell K. Hamilton,1996.0,"The Lunatic Cafe (Anita Blake, Vampire Hunter #4)",4.12,58023,433,2082,12571,22754,25728,1
978970764,David Wong,2007.0,"John Dies at the End (John Dies at the End, #1)",3.92,35387,1532,3228,8812,15451,16061,0
345409469,"Carl Sagan, Ann Druyan",1995.0,The Demon-Haunted World: Science as a Candle in the Dark,4.27,40583,886,1432,5319,12986,22401,1
1906427135,Lucy Christopher,2009.0,Stolen: A Letter to My Captor,3.93,52435,1626,4221,11752,18533,21129,0
1573225126,Elizabeth Wurtzel,1994.0,Prozac Nation,3.57,44408,1978,5481,14145,14063,11104,0
080508049X,Lloyd Alexander,1965.0,The Black Cauldron (The Chronicles of Prydain #2),4.13,49138,538,1298,9501,19253,20605,1
62294377,Mitch Albom,2013.0,The First Phone Call from Heaven,3.73,38957,1318,3523,12207,14618,11652,0
