isbn,original_publication_year,language_code,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
1416516352,1999.0,eng,4.0,28647,155,519,4006,13209,15846
60931728,1965.0,eng,4.0,35566,626,1195,5497,12507,18722
1401235417,2012.0,eng,4.0,30617,423,827,3934,11175,16791
60735422,1992.0,en-US,4.0,33593,427,1898,10613,13910,8996
451219953,2006.0,eng,4.0,33675,1154,3603,11658,12251,7103
345518519,2009.0,en-US,4.0,31685,1304,2120,8243,11250,9801
60932147,1979.0,eng,4.0,28159,375,1322,6550,13528,10528
440222656,1995.0,en-US,4.0,38033,1032,3367,11494,15447,11503
61566179,2010.0,en-US,4.0,36207,526,1683,7138,11004,17747
60788704,2008.0,en-US,4.0,44119,149,596,5323,16276,25205
048627263X,1884.0,en-US,4.0,31377,952,2808,10004,14405,11103
031612611X,2012.0,en-US,4.0,44513,1529,2761,9098,18094,17248
375851798,2008.0,eng,4.0,30125,1264,4125,11625,12568,6663
61129739,1956.0,eng,4.0,29048,854,1739,6528,11105,13037
380821214,1990.0,en-US,4.0,37938,340,3278,14872,15802,10066
1563890933,1993.0,eng,4.0,37211,117,586,4105,13376,23751
553381539,1975.0,eng,4.0,33220,515,1511,6104,12108,15347
842313079,1994.0,en-US,5.0,32386,130,359,2138,7372,23452
440184622,1966.0,eng,4.0,34158,156,779,5456,13375,16453
399157220,2011.0,en-US,3.0,35752,1436,5258,15573,13103,4612
413771164,2000.0,eng,4.0,37045,97,596,6395,16950,18584
312358342,2011.0,en-US,3.0,31583,1192,4787,13437,12904,3964
60920432,1990.0,eng,4.0,28619,605,1399,5507,11395,13201
1932796789,1985.0,eng,4.0,31341,243,1206,6848,13368,14651
312949804,2007.0,eng,4.0,44104,630,1649,8801,17560,17802
1416522913,1974.0,eng,4.0,30919,448,948,5460,13410,14430
399254838,2011.0,eng,4.0,41067,855,2169,7564,12756,19426
141439629,1860.0,eng,4.0,36017,1205,3019,10102,13708,10949
1400066409,2010.0,eng,3.0,29946,1893,4351,9933,11361,5794
451239350,2013.0,eng,4.0,45447,549,1718,6860,15095,27745
159514451X,2011.0,eng,4.0,32818,734,978,3288,5688,22233
6280838,1955.0,eng,4.0,33698,612,1261,6142,12367,15604
465026567,1979.0,eng,4.0,31616,642,1234,4068,9200,18366
375828788,2004.0,eng,4.0,45843,379,1359,6900,14858,23980
805005013,1969.0,eng,4.0,33525,387,925,5294,11433,16293
439286069,1993.0,eng,4.0,34587,820,2063,7351,11982,13277
316212822,2013.0,eng,4.0,40369,1096,3778,12941,14877,10352
310245656,1997.0,en-US,4.0,28501,544,944,4374,9690,14103
1416595201,2012.0,eng,4.0,28845,134,525,4144,12755,15437
553381652,1990.0,en-US,4.0,36663,730,3581,12152,13945,11820
1419711326,2013.0,eng,4.0,32069,751,1381,5290,9296,20664
316159417,2002.0,en-US,4.0,30531,512,2168,9889,13752,7569
743437314,2002.0,eng,4.0,38633,1135,2545,8772,13355,14297
345497511,2009.0,eng,4.0,29577,688,2024,8155,15584,10877
441017029,2009.0,eng,4.0,51165,264,624,4964,18124,31302
1478322306,2012.0,en-US,4.0,30177,1064,2578,10251,19032,18967
425176088,1968.0,eng,4.0,30040,356,1559,7920,11612,9705
446545244,2011.0,en-US,4.0,39938,1259,2863,8237,12334,18801
791071685,2002.0,eng,4.0,27519,174,370,3130,9902,13957
192751077,1975.0,eng,4.0,42479,665,1536,9090,14624,18177
553564927,1993.0,eng,4.0,33145,165,880,5792,13478,15308
1616960922,2012.0,eng,4.0,33634,84,477,4536,15386,18799
1416584080,2008.0,eng,4.0,34722,361,1925,10705,15299,10029
786851716,2006.0,eng,4.0,36389,277,1069,6022,14839,16239
316015059,2007.0,eng,4.0,34189,268,1418,8438,14878,11803
192838997,1833.0,eng,4.0,33240,537,2010,7368,11935,16081
1423171020,2013.0,eng,4.0,44488,1514,2778,9686,17553,16485
670062278,2008.0,en-US,4.0,42802,1136,2572,9453,17390,17187
312594429,2012.0,en-US,4.0,38594,1161,2920,8997,11649,17505
1423121325,2012.0,eng,4.0,48116,596,2132,9995,17324,20598
1557091552,1930.0,eng,4.0,44256,556,2146,12581,16244,17386
446679089,1997.0,eng,4.0,30595,319,1210,6917,14875,11188
743454510,2003.0,en-US,4.0,33486,663,2519,10432,13360,9726
069401298X,1971.0,eng,4.0,34172,486,1346,6152,9121,17769
1563127873,1948.0,eng,4.0,38448,535,1669,7411,14322,16094
345459202,2000.0,eng,4.0,34200,488,2015,9879,14273,10126
345485750,2007.0,eng,4.0,31070,574,1602,7779,13082,9908
61797022,2011.0,en-US,4.0,48722,736,2363,10676,17891,19247
1595143203,2013.0,eng,4.0,49513,310,1020,5935,16768,29771
441018521,2010.0,eng,4.0,50637,255,581,4663,17244,31633
1501116975,2015.0,eng,4.0,23737,694,2294,9239,14388,8732
552154164,1997.0,eng,4.0,35961,121,1102,8701,16963,15783
553589377,2007.0,eng,4.0,48695,1473,3353,11458,17308,19064
375753737,1913.0,en-US,4.0,33792,1428,3821,11545,13426,8461
031235326X,1979.0,eng,4.0,31309,412,1129,5996,10664,14731
1455521213,2013.0,eng,4.0,25123,259,1016,6941,16182,11412
441013678,1986.0,en-US,4.0,32238,161,1189,8089,15370,10872
140006466X,2007.0,eng,4.0,34044,1469,4139,10908,12729,8154
316051594,2009.0,en-US,4.0,35435,956,2760,8749,11413,13039
1605980927,2004.0,eng,4.0,29913,1010,3143,11386,15624,8547
767907817,2000.0,eng,4.0,32755,741,2549,10873,11676,7923
765316978,2007.0,en-US,4.0,29154,115,761,7306,17444,10331
60283289,2002.0,en-US,4.0,32340,323,1108,5652,8155,17265
147677143X,2013.0,eng,4.0,42821,518,1621,6491,14830,25918
60086246,1999.0,en-US,4.0,32255,593,2184,10221,12236,8927
148234873X,2013.0,eng,4.0,46668,653,1603,6727,16731,24486
441328091,1984.0,eng,4.0,41796,629,1491,7002,14285,21389
1593080298,1915.0,eng,4.0,29817,666,2005,7699,14546,14184
006079156X,2006.0,en-US,4.0,30326,289,1237,6938,14364,9520
140621334,1889.0,eng,4.0,30250,896,2523,8895,13589,12896
345326490,1968.0,en-US,4.0,27723,469,1021,4255,9676,14237
312306342,2007.0,en-US,4.0,43643,840,4270,14590,13736,12134
159562015X,2007.0,en-US,4.0,30199,642,2035,7712,11697,10990
1842431293,1971.0,en-US,4.0,25777,301,1328,6419,10667,9222
517223546,1987.0,eng,4.0,28292,567,1587,6389,12185,13636
6178731,1980.0,eng,4.0,27196,317,1648,7667,10942,9293
1595144331,2010.0,en-US,5.0,33015,572,646,2343,5285,24170
142998192X,2011.0,eng,4.0,38185,1655,3321,8402,10599,16789
1481280767,2012.0,eng,4.0,25526,1852,3395,9409,12867,14561
553381350,1979.0,eng,4.0,30701,330,780,4710,12237,14903
312349998,2000.0,en-US,3.0,30415,1356,4451,12253,8856,5349
345476980,2006.0,en-US,4.0,37045,411,1035,7310,16559,16046
006056668X,2003.0,eng,4.0,32675,575,2584,10228,12515,8095
871917726,1843.0,eng,4.0,33704,282,1055,6348,14044,17988
1594487561,2010.0,eng,4.0,34823,295,1354,8267,17347,10316
62014552,2014.0,eng,4.0,39875,1237,4436,14163,15632,7870
345450744,2003.0,eng,4.0,28020,317,1078,7146,12638,10214
1477808701,2013.0,eng,4.0,19208,210,738,5608,15169,11818
553536516,2015.0,eng,4.0,38226,863,2596,11241,18080,11171
913668680,1977.0,eng,4.0,34502,1080,2083,7568,11945,13344
7158475,1965.0,eng,4.0,40369,880,2670,9636,11377,19521
375706852,1998.0,eng,4.0,27314,1012,2554,7479,12290,9877
671227424,1968.0,en-US,4.0,27784,741,1884,6764,10389,10798
446573108,2011.0,en-US,4.0,29257,237,848,5810,14453,12481
786839171,2006.0,en-US,4.0,40346,744,2310,9379,15418,14056
345542924,2014.0,eng,4.0,31294,489,2568,12273,14307,10604
1852864982,1993.0,eng,4.0,34252,717,1105,5387,11246,17026
62208195,2012.0,eng,4.0,46793,555,1479,6969,15277,24821
553588079,2006.0,eng,4.0,32568,186,714,5929,13248,14121
1400062756,2006.0,en-US,4.0,31174,661,1889,7058,13356,14198
545060443,2009.0,eng,4.0,37475,1098,2334,9181,11452,14137
6280935,1940.0,eng,4.0,29179,493,1065,5529,11394,12959
300122233,2008.0,eng,4.0,29552,634,2277,8824,12271,8757
1416949658,1973.0,eng,4.0,39881,851,2090,8199,14295,17802
374239215,2015.0,eng,4.0,24811,1169,2969,8717,11863,5741
451205421,1985.0,en-US,4.0,30599,337,1722,8166,10980,10752
747266921,2002.0,en-US,4.0,33668,231,1216,9105,15172,11354
385334230,1976.0,eng,4.0,27371,307,1623,7741,11690,8116
812975219,2001.0,eng,4.0,28674,565,1461,5571,11342,11850
425213978,2005.0,eng,4.0,36237,1932,4495,11979,13233,8524
553565079,1993.0,eng,4.0,31686,174,1011,6747,12881,13607
307700666,2013.0,eng,4.0,26117,570,1134,5375,13495,9929
759529434,2010.0,en-US,4.0,37292,3745,3298,7559,8272,15455
99478331,1969.0,eng,4.0,34897,826,2384,9452,15018,11063
486223051,1798.0,eng,4.0,37299,706,2618,9315,13212,13818
582461502,1935.0,eng,4.0,30048,440,2050,9607,13515,8957
812966295,1885.0,eng,4.0,31191,541,2334,10364,13516,9408
1563891379,1994.0,eng,5.0,36487,159,344,2757,11185,26050
61720771,2009.0,en-US,4.0,40213,3057,5863,11610,10507,13260
375828257,2004.0,eng,4.0,40859,707,3659,14746,15372,8850
374506841,1930.0,eng,4.0,25544,319,1134,5204,11464,14658
1563891069,1990.0,eng,4.0,35930,116,413,3743,12737,23019
1620401398,2013.0,eng,4.0,27652,1624,3738,10112,15207,11852
141439963,1855.0,eng,4.0,33997,918,1978,7645,12815,13167
739418378,1966.0,en-US,4.0,25210,978,3480,10717,12522,9525
375760385,1965.0,eng,4.0,31499,296,906,4489,10412,16996
1400033543,2002.0,eng,4.0,23985,811,2545,7627,8914,5508
689853491,1989.0,eng,4.0,32869,389,1194,5261,9430,17980
345352661,1985.0,en-US,4.0,37943,269,1525,8183,14516,15529
399156577,2010.0,eng,4.0,34973,353,1290,7240,14427,15293
446613371,2005.0,eng,4.0,30756,517,2260,9605,12341,9123
345461622,2004.0,eng,4.0,28386,383,995,4099,11868,14830
440421853,1973.0,eng,4.0,37888,1070,3108,11838,11890,11303
439224063,1845.0,en-US,4.0,34428,301,786,4906,10922,17676
077832740X,2008.0,eng,4.0,33235,352,1625,8172,14991,9985
62330268,2015.0,eng,4.0,29215,743,1738,7795,15225,10762
068482535X,1995.0,eng,4.0,25995,485,845,4047,9285,11787
441015832,2008.0,en-US,4.0,50899,253,757,6689,20587,27081
143039024,1955.0,eng,4.0,30395,278,1386,7443,15431,9540
1480114480,2012.0,eng,4.0,43605,834,2062,8802,17168,17810
425213382,1996.0,en-US,4.0,35742,289,1604,9915,14963,11366
393307050,1969.0,eng,4.0,31215,571,1645,6101,12271,14803
575077352,1985.0,eng,4.0,27382,433,782,3109,5875,17851
441009425,2000.0,eng,4.0,30332,546,1680,6722,13424,10608
316096156,2010.0,eng,4.0,31061,674,1955,8880,13118,10633
312652917,2009.0,en-US,4.0,38918,1202,3495,11614,14082,12246
1416980067,2009.0,eng,4.0,31712,1199,1989,5522,8140,18931
1416509879,2006.0,eng,4.0,49298,826,1858,8086,17040,25502
159514398X,2012.0,eng,4.0,42620,891,2052,8715,16498,17321
1841493155,2002.0,eng,4.0,33784,341,1373,6631,14369,16174
62107313,2013.0,eng,4.0,27628,1327,3404,9266,11605,6930
446694851,2004.0,eng,4.0,32208,674,1880,6982,11287,13087
080508052X,1968.0,eng,4.0,41448,443,837,6482,14622,20486
62004018,2011.0,eng,4.0,45756,1373,3235,9396,14472,19770
452287081,2004.0,en-US,4.0,19726,663,1851,6174,10056,7501
802130305,1944.0,en-US,4.0,28657,265,750,3053,8890,21379
425141233,1993.0,eng,4.0,31336,118,472,4965,12978,14245
684843323,1925.0,en-US,4.0,28129,388,770,3779,10307,15060
671037706,1957.0,eng,4.0,32867,730,1958,7453,13001,16837
009947137X,1989.0,eng,4.0,34795,812,3206,10236,12090,11973
385528752,2010.0,eng,4.0,26820,672,1379,5703,11524,10932
99470470,1963.0,eng,4.0,32129,497,1721,7744,14808,12353
60734086,2006.0,eng,4.0,50719,724,3372,13868,18728,15635
99267543,1997.0,eng,4.0,23562,479,2338,8403,10686,6332
767919408,2013.0,eng,4.0,27237,565,1114,5500,13918,11448
1857239016,1993.0,eng,4.0,32139,439,1428,7537,12367,11982
014044176X,1840.0,eng,4.0,29747,499,1558,6234,11100,14562
084230052X,1997.0,en-US,4.0,29250,321,949,4364,9593,15185
812966007,2001.0,eng,4.0,29474,556,1079,4598,11118,13226
031215125X,1978.0,en-US,4.0,33348,302,1071,5665,11733,15751
385340567,2008.0,en-US,4.0,31780,480,2161,9160,15125,11272
1101874082,2014.0,eng,3.0,24797,3996,6824,10484,6761,4252
312289510,2001.0,en-US,4.0,29216,552,981,4677,8355,14852
762424931,2005.0,en-US,3.0,26665,2817,4432,8117,7358,6365
395181585,1966.0,eng,4.0,32218,491,1223,5840,7948,16895
553805096,2008.0,eng,4.0,27007,875,1266,4806,9687,11470
743452925,1989.0,eng,4.0,39925,595,1345,6414,13624,22431
1741662095,2007.0,eng,4.0,34286,295,816,5298,12753,19821
525953493,2014.0,eng,4.0,24925,372,1335,7150,14937,9396
375706860,2002.0,eng,4.0,27132,1480,3439,8534,10871,6127
1741663024,2009.0,eng,4.0,33782,246,681,4358,11472,20768
345447867,2002.0,eng,4.0,32519,158,852,6850,16148,14248
307098222,1969.0,eng,4.0,27892,410,896,4740,8058,15004
312367465,2005.0,en-US,4.0,40906,954,3013,9711,14537,14926
525952276,2012.0,eng,4.0,29812,472,1599,8353,13546,8847
316117366,2007.0,eng,4.0,30608,856,2432,8518,11259,9910
316013943,2007.0,en-US,4.0,31435,353,1170,7892,13571,11232
803738552,2013.0,eng,4.0,33097,774,1229,5301,13720,15862
61284475,2010.0,eng,4.0,38662,1330,3531,10607,11786,13340
345490657,2000.0,eng,4.0,42358,1250,2878,9177,14421,19187
743453964,2003.0,en-US,4.0,28205,100,432,3846,11419,15133
1423368886,2010.0,eng,4.0,37877,226,1374,8444,16044,17689
765319853,2008.0,en-US,4.0,36779,887,2295,8089,15532,12854
1400095921,2005.0,eng,4.0,31937,397,2024,9817,14773,9145
147671777X,2015.0,eng,4.0,27221,318,1206,6518,14327,9208
765348802,2001.0,eng,4.0,29796,238,682,3401,10531,18439
553807056,2008.0,eng,4.0,32880,422,2088,9027,13099,11726
451220897,2007.0,eng,4.0,46247,736,2273,10253,16301,19936
141690817X,1996.0,en-US,4.0,41233,233,1026,6329,13418,23098
765317583,2009.0,eng,4.0,26331,1028,2275,6653,12025,11744
439656249,2005.0,eng,4.0,31854,375,813,5632,12527,15154
374193681,2011.0,en-US,4.0,34771,676,2473,9299,14184,12020
155050907,1926.0,eng,4.0,23738,1805,1934,5154,7003,10285
1857231325,1985.0,eng,4.0,36303,437,1876,9188,14699,12953
373772327,2008.0,eng,4.0,43594,392,1360,6628,14616,22473
553805495,2008.0,en-US,4.0,37734,353,1861,9554,16723,13632
983157227,2012.0,eng,4.0,44665,456,1114,5539,15220,25172
345522486,2011.0,eng,4.0,33950,169,921,5796,14889,16348
1416599398,2008.0,eng,4.0,32211,326,666,4119,12351,17619
1632150778,2014.0,eng,4.0,38069,166,368,2986,12932,22511
1476759545,2013.0,eng,4.0,41359,752,2472,9202,14978,20071
307272591,2013.0,eng,4.0,27437,826,2245,9739,12824,6006
1400068312,2013.0,en-US,3.0,29553,1069,4476,12533,10707,3590
1594488878,2009.0,en-US,3.0,30200,658,3504,13277,13021,4207
1558749209,1993.0,eng,4.0,28664,818,1850,6916,9273,11284
044661758X,1994.0,eng,4.0,30286,100,578,6491,17061,12234
61051586,1998.0,eng,4.0,35605,121,1021,8200,16617,15675
038533351X,1987.0,en-US,4.0,27011,140,881,6495,12029,9219
684847817,1998.0,en-US,4.0,35068,2110,2692,7128,8702,14583
451822196,1983.0,eng,4.0,30993,687,3635,12773,11097,8208
142401099,1988.0,eng,4.0,39419,881,1713,8038,14526,15942
312347294,2007.0,eng,4.0,28549,745,2202,7770,11829,8045
375708278,1999.0,en-US,4.0,29695,311,1140,6639,13795,11457
316334529,2015.0,eng,4.0,22876,478,1885,9678,12035,5611
000723368X,2008.0,eng,4.0,31617,976,3153,10241,11747,8734
399153721,2006.0,en-US,4.0,34484,285,1556,9030,13673,12167
1416595163,2009.0,en-US,4.0,27137,168,451,3332,10793,15051
312362153,2008.0,en-US,5.0,44623,441,840,3238,8823,34394
038541305X,2009.0,eng,4.0,31640,1155,2740,8310,12594,9627
1416953582,2009.0,eng,4.0,42540,783,2782,10371,14608,15943
1400031699,2002.0,eng,3.0,28978,1732,4727,10584,10673,6083
1423113497,2008.0,eng,5.0,32496,286,418,2411,6699,23217
803733062,2008.0,en-US,4.0,37593,742,2129,8420,13711,13547
034551176X,2009.0,en-US,4.0,24245,735,1012,3838,7481,12030
446613355,2004.0,en-US,4.0,32455,368,1689,8800,13401,10585
8173711461,1999.0,en-US,4.0,24450,258,785,4068,10002,11562
159420411X,2012.0,eng,4.0,26888,417,1355,6365,13246,9230
399160302,2016.0,eng,4.0,39406,300,749,4368,16513,23254
157912626X,1942.0,eng,4.0,36188,316,1921,12547,16998,10796
618212906,2002.0,en-US,5.0,24340,211,220,1751,5011,17219
1402244428,2010.0,eng,4.0,50044,1603,2763,8903,17634,21776
448421658,1933.0,en-US,4.0,36193,537,1424,6993,10851,16935
1400065941,2013.0,eng,4.0,26878,497,1306,6927,14195,9991
452287057,1992.0,eng,4.0,27358,434,1236,5699,12861,12319
439895979,2011.0,eng,4.0,39455,2969,4636,9960,12565,11539
525951113,2006.0,en-US,4.0,18104,485,1268,4318,10720,13407
446677124,1990.0,eng,4.0,29103,199,813,6351,12394,10063
679767800,1955.0,en-US,4.0,29055,439,1419,5658,11411,14041
439968089,2004.0,eng,4.0,42252,417,1345,6805,14926,23350
62224735,2014.0,eng,4.0,45721,1590,4430,12549,17361,13424
553572989,1997.0,eng,4.0,30135,402,1364,5345,11259,14540
553572946,1996.0,eng,4.0,30664,273,1201,5556,12997,13545
734406940,2006.0,eng,4.0,33764,678,1186,4142,9897,20497
385743602,2016.0,eng,4.0,27146,93,680,5383,14098,13655
786891076,2000.0,en-US,3.0,28063,1096,4324,11512,10723,4701
451528646,1876.0,en-US,4.0,30228,527,1430,6451,11744,13137
307596907,2013.0,eng,3.0,25135,2075,4281,8683,7697,4615
60842350,2004.0,en-US,4.0,32000,785,2421,9087,12713,9993
515130389,2000.0,eng,4.0,33719,276,1338,8343,12574,12649
1594486247,2012.0,eng,4.0,26798,1332,2612,8420,10799,6141
393332144,1955.0,eng,4.0,16536,540,1821,8374,15903,10867
802720870,2011.0,eng,4.0,47773,1015,2419,8872,14647,22720
440164842,1981.0,en-US,4.0,30367,157,699,5099,11538,14258
843955287,1999.0,eng,4.0,38879,1831,2802,7349,11509,18943
316216852,2013.0,eng,3.0,28006,1503,3688,10301,11216,5652
393061728,2007.0,eng,3.0,20056,1922,5882,15489,15445,7267
812998685,2015.0,eng,4.0,24898,544,1624,7871,14209,7162
316253014,2013.0,eng,4.0,25474,627,1025,4534,10905,12584
006121468X,2008.0,eng,4.0,48264,1521,5439,14688,15408,13860
99468190,2003.0,eng,3.0,27719,1205,4038,10776,9245,5713
7158491,1963.0,eng,4.0,37324,689,2570,10318,10812,15680
439682584,2003.0,eng,5.0,33220,317,233,978,3686,28210
142406147,2002.0,en-US,4.0,37232,306,1505,8546,14053,14920
440236738,2002.0,eng,4.0,29777,197,847,6057,14641,11740
590414275,1989.0,eng,4.0,30884,418,1114,5147,7577,16676
446611638,2003.0,eng,4.0,29745,107,503,5871,15465,12530
545522250,2014.0,eng,4.0,33510,1463,2108,8229,14840,14633
044042321X,2011.0,eng,4.0,25533,244,484,2292,7087,16844
61728918,2010.0,en-US,4.0,30468,1282,3848,10460,9939,7631
62300806,2013.0,eng,4.0,25327,1090,2274,5478,6803,12686
842329218,1996.0,eng,4.0,30592,906,2002,6948,10569,11770
014311638X,2008.0,en-US,4.0,30577,349,1485,7565,12460,11292
60093366,2003.0,en-US,4.0,43323,2613,5117,11246,10281,15341
312577214,2013.0,eng,4.0,27109,391,1656,7474,12371,10067
756402972,1990.0,en-US,4.0,32709,384,1377,6449,13369,13465
517203383,1954.0,eng,4.0,26232,225,448,2965,7561,15171
1609452232,2013.0,eng,4.0,24967,168,562,4024,13395,15511
1841493147,2002.0,eng,4.0,32944,271,1324,7454,15682,13533
316016381,2007.0,eng,3.0,23614,1309,3631,8810,9886,4561
098836946X,2013.0,eng,4.0,44678,1017,2697,10157,18429,15899
553575651,2000.0,en-US,4.0,34271,431,1125,5651,13899,17063
1591163293,1997.0,en-US,4.0,30403,924,1480,4968,7426,15710
765343436,1999.0,eng,4.0,39792,703,1287,5510,13357,22385
399229191,1984.0,en-US,4.0,31537,345,1027,6083,9146,15401
9991373764,1978.0,eng,4.0,34579,672,2412,10944,11224,11111
1591843162,2010.0,en-US,4.0,26555,1014,1960,6021,9680,9446
767913736,2005.0,en-US,4.0,30894,515,1018,5011,12750,13820
312421702,2002.0,en-US,4.0,26267,168,579,3800,11337,12017
045146365X,2010.0,eng,4.0,33738,69,515,5726,15346,15673
080411109X,1995.0,en-US,4.0,32002,269,1232,8092,14830,10511
778317706,2015.0,eng,4.0,24685,524,1962,8622,13039,6485
385524943,2008.0,eng,4.0,32699,1096,2464,7113,12851,13922
60593083,2003.0,en-US,4.0,27675,997,2281,5852,10667,10892
1250040159,2013.0,eng,4.0,23294,1048,1889,6465,8899,7545
810959259,2005.0,en-US,4.0,38655,896,2005,8726,13385,15742
552144290,1996.0,eng,4.0,27706,92,409,3952,10355,13185
1596435690,2010.0,en-US,4.0,37656,1008,2554,9200,15157,12902
61231150,2007.0,eng,4.0,32785,561,1362,5927,12525,18507
141185260,1962.0,eng,4.0,26377,610,1328,4507,9431,14943
452285453,2003.0,eng,4.0,32490,824,2933,10941,12748,7697
140439056,1843.0,eng,4.0,28675,402,1203,6014,10711,13672
385351836,2014.0,eng,4.0,28922,1263,2984,8478,11175,7433
552144320,1997.0,eng,4.0,28503,79,257,3214,9999,14987
451227190,2009.0,eng,4.0,41536,452,1381,7418,13655,20664
7491433,2013.0,eng,4.0,21798,637,2363,8743,13049,8296
62220969,2013.0,eng,4.0,29687,1417,3844,9236,9741,9110
385540353,2015.0,eng,3.0,26841,1212,4338,12047,10766,3913
60788194,2006.0,eng,4.0,43181,193,900,6612,16441,22126
316213101,2013.0,eng,4.0,37682,1253,2891,9233,14556,13043
446615129,2004.0,eng,4.0,29862,357,1700,9398,14260,6900
1451693591,2015.0,eng,4.0,29179,1528,1858,7192,13765,10703
547386079,2012.0,eng,4.0,24727,1306,2001,6222,8246,7770
451224639,2008.0,eng,4.0,43435,446,1547,8457,14841,20662
316156116,2005.0,eng,4.0,26551,248,717,3541,11853,13203
1423128192,2010.0,en-US,4.0,39307,636,2476,9661,14456,15092
345422406,2000.0,eng,4.0,32734,738,3019,10610,11690,8793
679733736,1942.0,eng,4.0,30221,268,912,4970,11489,13256
345532740,2013.0,eng,3.0,30829,886,3434,13182,12528,4800
62348671,2015.0,eng,4.0,53570,926,1573,7378,21499,28951
014043478X,1866.0,eng,4.0,32029,552,1305,6441,13142,13165
1419704281,2013.0,eng,4.0,37225,1634,2907,7663,12796,16708
395181569,1942.0,eng,4.0,34002,509,1094,5136,8915,18775
684826801,1947.0,eng,4.0,25625,354,802,4436,11061,16148
1423104870,2007.0,en-US,4.0,33653,345,1130,6203,12914,14484
812972120,1874.0,eng,4.0,26440,395,1377,6940,11977,13698
014029628X,1999.0,en-US,4.0,31883,556,2293,10352,12602,7239
067166154X,1969.0,eng,4.0,36260,776,1548,6713,10631,17229
184737459X,2011.0,eng,4.0,31744,444,1672,8821,14984,12132
525952063,2011.0,eng,4.0,28849,235,911,6262,13361,10965
767927567,2007.0,en-US,4.0,28581,348,1322,7112,12163,9598
044653109X,2006.0,en-US,4.0,29596,278,1082,6907,14410,10192
330316117,1986.0,eng,5.0,27855,220,534,2417,7287,19184
575058080,1995.0,eng,4.0,34094,99,1071,8913,16295,13682
345348656,1977.0,en-US,4.0,31771,2423,3066,7293,11463,10699
684852861,1998.0,eng,4.0,27207,808,1521,6207,9707,9430
552154180,1998.0,eng,4.0,32861,218,1584,9242,14677,12564
679882812,1963.0,eng,4.0,27116,722,2069,7434,8845,16200
